no,,flip,flip
gleefully,RB,positive,high
happily,RB,positive,median
keenly,RB,positive,median
pleasantly,RB,positive,median
sanguinely,RB,positive,median
satisfiedly,RB,positive,median
securely,RB,positive,median
tenderly,RB,positive,median
togetherly,RB,positive,median
anxiously,RB,negative,median
awfully,RB,negative,high
depressingly,RB,negative,median
dismally,RB,negative,median
dismayedly,RB,negative,median
downly,RB,negative,median
downcastly,RB,negative,median
downheartedly,RB,negative,median
fearfully,RB,negative,median
furiously,RB,negative,high
grimly,RB,negative,median
hopelessly,RB,negative,median
morosely,RB,negative,median
nervously,RB,negative,median
restlessly,RB,negative,median
sadly,RB,negative,median
somberly,RB,negative,median
sorrowfully,RB,negative,median
spiritlessly,RB,negative,median
spookily,RB,negative,median
stalely,RB,negative,median
startledly,RB,negative,median
sulkily,RB,negative,median
sullenly,RB,negative,median
surlily,RB,negative,median
surprisedly,RB,positive,high
clean,JJ,positive,median
clear,JJ,positive,median
clear,RB,positive,median
detailed,JJ,positive,median
detailed,RB,positive,median
elaborate,JJ,positive,median
elegant,JJ,positive,median
intricate,JJ,positive,median
lucid,JJ,positive,median
precise,JJ,positive,median
refined,JJ,positive,median
refined,RB,positive,median
rich,JJ,positive,median
uncomplicated,JJ,positive,median
classic,JJ,positive,median
easy,JJ,positive,median
easier,JJR,positive,high
arcane,JJ,negative,median
byzantine,JJ,negative,high
convoluted,JJ,negative,high
excessive,JJ,negative,median
extravagant,JJ,negative,median
fancy,JJ,negative,median
monolithic,JJ,negative,median
ornate,JJ,positive,median
overelaborate,JJ,negative,median
oversimplified,JJ,negative,median
simplistic,JJ,negative,median
unclear,JJ,negative,median
woolly,JJ,negative,median
confusing,JJ,negative,median
unnecessary,JJ,negative,median
complex,JJ,negative,median
cleaner,JJR,positive,high
cleanest,JJS,positive,max
clearer,JJR,positive,high
richer,JJR,positive,high
purest,JJS,positive,max
richest,JJS,positive,max
easiest,JJS,positive,max
classically,RB,positive,median
cleanly,RB,positive,median
easily,RB,positive,median
elaborately,RB,positive,median
elegantly,RB,positive,median
intricately,RB,positive,median
precisely,RB,positive,median
richly,RB,positive,median
complexly,RB,negative,median
simplistically,RB,negative,median
coherent,JJ,positive,median
considered,JJ,positive,median
consistent,JJ,positive,median
consonant,JJ,positive,median
curvaceous,JJ,positive,median
harmonious,JJ,positive,median
logical,JJ,positive,median
proportional,JJ,positive,median
proportioned,JJ,positive,median
shapely,JJ,positive,median
symmetrical,JJ,positive,median
unified,JJ,positive,median
willowy,JJ,positive,median
proportionate,JJ,positive,median
symmetric,JJ,positive,median
perfect,JJ,positive,max
flawless,JJ,positive,max
neat,JJ,positive,median
aberrant,JJ,negative,median
amorphous,JJ,negative,median
asymmetric,JJ,negative,median
asymmetrical,JJ,negative,median
contradictory,JJ,negative,median
discordant,JJ,negative,high
disorganised,JJ,negative,median
disproportionate,JJ,negative,median
distorted,JJ,negative,high
flawed,JJ,negative,median
formless,JJ,negative,median
misshapen,JJ,negative,median
nonsymmetrical,JJ,negative,median
shapeless,JJ,negative,median
unequal,JJ,negative,median
uneven,JJ,negative,median
ungraceful,JJ,negative,median
unharmonious,JJ,negative,median
unnatural,JJ,negative,median
unsymmetrical,JJ,negative,median
inharmonious,JJ,negative,median
inconsonant,JJ,negative,median
incongruous,JJ,negative,median
imbalanced,JJ,negative,median
dissonant,JJ,negative,high
incongruent,JJ,negative,median
unmusical,JJ,negative,median
awkward,JJ,negative,median
sloppy,JJ,negative,median
consistently,RB,positive,median
evenly,RB,positive,median
logically,RB,positive,median
musically,RB,positive,median
neatly,RB,positive,median
proportionately,RB,positive,median
symmetrically,RB,positive,median
awkwardly,RB,negative,median
shapelessly,RB,negative,median
sloppily,RB,negative,median
admirable,JJ,positive,median
allright,JJ,positive,median
attractive,JJ,positive,median
beauteous,JJ,positive,median
beautiful,JJ,positive,median
bewitching,JJ,positive,high
brilliant,JJ,positive,high
captivating,JJ,positive,high
charming,JJ,positive,median
comely,JJ,positive,median
congenial,JJ,positive,median
delightful,JJ,positive,median
dishy,JJ,positive,median
enchanting,JJ,positive,high
excellent,JJ,positive,high
excellent,RB,positive,high
exceptional,JJ,positive,very high
exquisite,JJ,positive,high
favorable,JJ,positive,median
fine,JJ,positive,median
glorious,JJ,positive,high
gorgeous,JJ,positive,median
grand,JJ,positive,median
gratifying,JJ,positive,median
handsome,JJ,positive,median
lovely,JJ,positive,median
lovely,RB,positive,median
magnificent,JJ,positive,high
marvelous,JJ,positive,median
nice,JJ,positive,median
ok,JJ,positive,median
okay,JJ,positive,median
pleasing,JJ,positive,median
pleasing,RB,positive,median
pleasing,JJ,positive,median
radiant,JJ,positive,median
ravishing,JJ,positive,high
resplendent,JJ,positive,high
splendid,JJ,positive,median
splendiferous,JJ,positive,high
sterling,JJ,positive,median
stunning,JJ,positive,median
superb,JJ,positive,high
welcome,JJ,positive,median
wonderful,JJ,positive,median
tasty,JJ,positive,median
subtle,JJ,positive,median
rare,JJ,positive,median
fresh,JJ,positive,median
fun,JJ,positive,median
abhorrent,JJ,negative,median
abominable,JJ,negative,median
beastly,JJ,negative,median
despicable,JJ,negative,median
disagreeable,JJ,negative,median
disgusting,JJ,negative,median
distasteful,JJ,negative,median
filthy,JJ,negative,median
forbidding,JJ,negative,median
frightful,JJ,negative,median
grody,JJ,negative,median
gross,JJ,negative,median
grotesque,JJ,negative,high
hideous,JJ,negative,high
homely,JJ,negative,median
horrible,JJ,negative,high
horrid,JJ,negative,high
loathsome,JJ,negative,high
monstrous,JJ,negative,median
nasty,JJ,negative,median
nastier,JJR,negative,high
noisome,JJ,negative,median
obnoxious,JJ,negative,median
repellent,JJ,negative,median
repugnant,JJ,negative,high
repulsive,JJ,negative,median
revolting,JJ,negative,high
sickening,JJ,negative,high
sleazy,JJ,negative,median
ugly,JJ,negative,median
uncomely,JJ,negative,median
undecorated,JJ,negative,median
unlovely,JJ,negative,median
unseemly,JJ,negative,median
unsightly,JJ,negative,median
wrong,JJ,negative,median
yucky,JJ,negative,median
yuk,JJ,negative,median
finer,JJR,positive,high
grander,JJR,positive,high
nicer,JJR,positive,high
finest,JJS,positive,max
nicest,JJS,positive,max
nastiest,JJS,negative,max
attractively,RB,positive,median
beautifully,RB,,increase
brilliantly,RB,positive,high
charmingly,RB,positive,median
delightfully,RB,positive,median
excellently,RB,positive,high
exquisitely,RB,positive,high
finely,RB,positive,median
freshly,RB,positive,median
gloriously,RB,positive,high
goodly,RB,positive,median
gorgeously,RB,positive,median
grandiosely,RB,positive,high
handsomely,RB,positive,median
magnificently,RB,positive,high
marvelously,RB,positive,median
nicely,RB,positive,median
pleasingly,RB,positive,median
prettily,RB,positive,median
resplendently,RB,positive,high
splendidly,RB,positive,median
splendiferously,RB,positive,high
sterlingly,RB,positive,median
stunningly,RB,positive,median
subtlely,RB,positive,median
superbly,RB,positive,high
wonderfully,RB,positive,median
frightfully,RB,negative,median
grossly,RB,negative,median
grotesquely,RB,negative,high
hideously,RB,negative,median
horribly,RB,,increase
nastily,RB,negative,median
repellently,RB,negative,median
repugnantly,RB,negative,high
repulsively,RB,negative,median
revoltingly,RB,negative,high
sleazily,RB,negative,median
wrongly,RB,negative,median
absorbing,JJ,positive,median
alluring,JJ,positive,high
amazing,JJ,positive,median
appealing,JJ,positive,median
arousing,JJ,positive,median
arresting,JJ,positive,median
arrestive,JJ,positive,median
breathtaking,JJ,positive,high
compelling,JJ,positive,median
dramatic,JJ,positive,high
dramatic,RB,positive,median
electrifying,JJ,positive,very high
engaging,JJ,positive,median
engrossing,JJ,positive,high
enthralling,JJ,positive,high
entrancing,JJ,positive,high
exciting,JJ,positive,median
fascinating,JJ,positive,median
gripping,JJ,positive,median
impressive,JJ,positive,median
incredible,JJ,positive,median
inspiring,JJ,positive,median
intense,JJ,positive,median
interesting,JJ,positive,median
intoxicating,JJ,positive,high
intriguing,JJ,positive,high
moving,JJ,positive,median
noteworthy,JJ,positive,median
noteworthy,RB,positive,median
provocative,JJ,positive,high
provoking,JJ,positive,median
remarkable,JJ,positive,median
riveting,JJ,positive,very high
rousing,JJ,positive,median
sensational,JJ,positive,high
spectacular,JJ,positive,high
staggering,JJ,positive,high
startling,JJ,positive,median
stimulating,JJ,positive,median
stirring,JJ,positive,median
striking,JJ,positive,median
surprising,JJ,positive,median
thrilling,JJ,positive,high
titillating,JJ,positive,very high
vivid,JJ,positive,high
stimulative,JJ,positive,median
special,JJ,positive,median
funny,JJ,positive,median
funnier,JJR,positive,high
comic,JJ,positive,median
hilarious,JJ,positive,high
amusing,JJ,positive,median
cute,JJ,positive,median
cuter,JJR,positive,high
sexy,JJ,positive,median
terrific,JJ,positive,median
fantastic,JJ,positive,median
satisfying,JJ,positive,median
outstanding,JJ,positive,median
refreshing,JJ,positive,median
stylish,JJ,positive,median
emotional,JJ,positive,median
catchy,JJ,positive,median
poetic,JJ,positive,median
dynamic,JJ,positive,median
solid,JJ,positive,median
convincing,JJ,positive,median
unexpected,JJ,positive,median
haunting,JJ,positive,median
colorful,JJ,positive,median
colourful,JJ,positive,median
artistic,JJ,positive,median
super,JJ,positive,median
poignant,JJ,positive,median
explosive,JJ,positive,median
endearing,JJ,positive,median
astonishing,JJ,positive,median
hysterical,JJ,positive,median
ascetic,JJ,negative,median
blah,JJ,negative,median
dry,JJ,negative,median
flat,JJ,negative,median
hohum,JJ,negative,median
humdrum,JJ,negative,median
insipid,JJ,negative,median
irksome,JJ,negative,median
lifeless,JJ,negative,median
monotonous,JJ,negative,high
pedestrian,JJ,negative,median
prosaic,JJ,negative,median
routine,JJ,negative,median
soporific,JJ,negative,median
tedious,JJ,negative,median
tedious,RB,negative,median
tiresome,JJ,negative,median
tiring,JJ,negative,median
unexciting,JJ,negative,median
unimaginative,JJ,negative,median
uninspiring,JJ,negative,median
uninteresting,JJ,negative,median
uninviting,JJ,negative,median
unremarkable,JJ,negative,median
vapid,JJ,negative,high
wearisome,JJ,negative,median
poor,JJ,negative,median
annoying,JJ,negative,high
ridiculous,JJ,negative,high
bland,JJ,negative,median
offensive,JJ,negative,median
creepy,JJ,negative,high
irritating,JJ,negative,high
disappointing,JJ,negative,median
lame,JJ,negative,median
unfunny,JJ,negative,median
pretentious,JJ,negative,median
formulaic,JJ,negative,median
corny,JJ,negative,high
inept,JJ,negative,median
silly,JJ,negative,median
insulting,JJ,negative,high
incomprehensible,JJ,negative,median
funniest,JJS,positive,max
cutest,JJS,positive,max
silliest,JJS,negative,max
corniest,JJS,negative,max
amusingly,RB,positive,median
artistically,RB,positive,median
breathtakingly,RB,positive,high
comically,RB,positive,median
convincingly,RB,positive,median
dramatically,RB,positive,median
emotionally,RB,positive,median
engagingly,RB,positive,median
fantastically,RB,positive,median
funnily,RB,positive,median
hilariously,RB,positive,high
impressively,RB,positive,median
interestingly,RB,positive,median
intriguingly,RB,positive,high
refreshingly,RB,positive,median
satisfyingly,RB,positive,median
sensationally,RB,positive,high
sexily,RB,positive,median
solidly,RB,positive,median
spectacularly,RB,positive,high
startlingly,RB,positive,median
stimulatingly,RB,positive,median
stimulatively,RB,positive,median
stirringly,RB,positive,median
stylishly,RB,positive,median
unexpectedly,RB,positive,median
vividly,RB,positive,high
annoyingly,RB,negative,high
blandly,RB,negative,median
creepily,RB,negative,high
flatly,RB,negative,median
ineptly,RB,negative,median
poorly,RB,negative,median
ridiculously,RB,negative,high
routinely,RB,negative,median
sillily,RB,negative,median
soporifically,RB,negative,median
tediously,RB,negative,median
appropriate,JJ,positive,median
authentic,JJ,positive,median
bonafide,JJ,positive,median
creative,JJ,positive,median
deep,JJ,positive,median
effective,JJ,positive,median
important,JJ,positive,median
incisive,JJ,positive,high
indubitable,JJ,positive,high
inestimable,JJ,positive,high
ingenious,JJ,positive,high
inimitable,JJ,positive,median
innovational,JJ,positive,median
innovative,JJ,positive,high
invaluable,JJ,positive,high
inventive,JJ,positive,median
landmark,JJ,positive,high
longawaited,JJ,positive,median
matchless,JJ,positive,median
original,JJ,positive,median
originative,JJ,positive,median
penetrating,JJ,positive,median
phenomenal,JJ,positive,very high
priceless,JJ,positive,very high
prized,JJ,positive,median
profound,JJ,positive,median
real,JJ,positive,median
singular,JJ,positive,median
timely,JJ,positive,median
unequalled,JJ,positive,median
unique,JJ,positive,median
unparalleled,JJ,positive,high
unprecedented,JJ,positive,high
useful,JJ,positive,median
valid,JJ,positive,median
valuable,JJ,positive,median
valued,JJ,positive,median
veritable,JJ,positive,median
worthwhile,JJ,positive,median
quick,JJ,positive,median
superior,JJ,positive,very high
promising,JJ,positive,median
significant,JJ,positive,median
extraordinary,JJ,positive,very high
awesome,JJ,positive,high
tremendous,JJ,positive,high
idea,JJ,positive,median
gentle,JJ,positive,median
bogus,JJ,negative,median
coarse,JJ,negative,median
common,JJ,negative,median
commonplace,JJ,negative,median
conventional,JJ,negative,median
derivative,JJ,negative,median
everyday,JJ,negative,median
fake,JJ,negative,median
flimsy,JJ,negative,median
glitzy,JJ,negative,median
hackneyed,JJ,negative,median
ineffective,JJ,negative,median
ineffectual,JJ,negative,median
inferior,JJ,negative,median
insignificant,JJ,negative,median
meaningless,JJ,negative,median
mundane,JJ,negative,median
nondescript,JJ,negative,median
overdue,JJ,negative,median
paltry,JJ,negative,median
phoney,JJ,negative,high
phony,JJ,negative,high
pointless,JJ,negative,median
pricey,JJ,negative,median
reductive,JJ,negative,median
shallow,JJ,negative,high
sham,JJ,negative,high
shoddy,JJ,negative,high
stereotyped,JJ,negative,median
superficial,JJ,negative,median
trashy,JJ,negative,high
trifling,JJ,negative,median
trite,JJ,negative,median
trivial,JJ,negative,median
undistinguished,JJ,negative,median
unexceptional,JJ,negative,median
unimportant,JJ,negative,median
untimely,JJ,negative,median
unusable,JJ,negative,median
useless,JJ,negative,high
valueless,JJ,negative,high
worthless,JJ,negative,high
cheap,JJ,positive,median
average,JJ,negative,median
sorry,JJ,negative,median
mediocre,JJ,negative,median
gratuitous,JJ,negative,median
repetitive,JJ,negative,median
flashy,JJ,negative,median
absurd,JJ,negative,high
sappy,JJ,negative,median
deeper,JJR,positive,high
commoner,JJR,negative,high
shallower,JJR,negative,very high
deepest,JJS,positive,max
quickest,JJS,positive,max
sorriest,JJS,negative,max
appropriately,RB,positive,median
creatively,RB,positive,median
deeply,RB,positive,median
effectively,RB,positive,median
ideally,RB,positive,median
importantly,RB,positive,median
ingeniously,RB,positive,high
inventively,RB,positive,median
originally,RB,positive,median
pricelessly,RB,positive,high
realistically,RB,positive,median
singularly,RB,positive,median
uniquely,RB,positive,median
usefully,RB,positive,median
absurdly,RB,negative,high
cheaply,RB,positive,median
coarsely,RB,negative,median
commonly,RB,negative,median
conventionally,RB,negative,median
flimsily,RB,negative,median
gratuitously,RB,negative,median
insignificantly,RB,negative,median
reductively,RB,negative,median
repetitively,RB,negative,median
sappily,RB,negative,median
shallowly,RB,negative,high
shoddily,RB,negative,high
sorrily,RB,negative,median
superficially,RB,negative,median
uselessly,RB,negative,high
true-blue,JJ,positive,median
fly-by-night,JJ,negative,median
self-willed,JJ,negative,median
well-known,JJ,positive,median
also-ran,JJ,negative,median
has-been,JJ,negative,median
ill-fated,JJ,negative,median
ill-starred,JJ,negative,median
star-crossed,JJ,negative,median
unheard-of,JJ,negative,median
dim-witted,JJ,negative,high
empty-headed,JJ,negative,high
half-baked,JJ,negative,median
half-witted,JJ,negative,median
know-nothing,JJ,negative,high
simple-minded,JJ,negative,median
law-abiding,JJ,positive,median
self-righteous,JJ,negative,high
self-effacing,JJ,positive,high
well-mannered,JJ,positive,median
ill-mannered,JJ,negative,median
double-dealing,JJ,negative,high
two-faced,JJ,negative,high
self-assured,JJ,positive,median
well-off,JJ,positive,median
self-confident,JJ,positive,median
low-spirited,JJ,negative,median
ill-tempered,JJ,negative,median
heavy-hearted,JJ,negative,median
high-strung,JJ,negative,median
self-assuredly,RB,positive,median
self-confidently,RB,positive,median
well-formed,JJ,positive,median
well-proportioned,JJ,positive,median
first-class,JJ,positive,median
first-rate,JJ,positive,median
good-looking,JJ,positive,median
god-awful,JJ,negative,high
off-putting,JJ,negative,median
hair-raising,JJ,positive,median
mind-blowing,JJ,positive,median
ho-hum,JJ,negative,median
dime-a-dozen,JJ,negative,median
good-for-nothing,JJ,negative,very high
run-of-the-mill,JJ,negative,median
second-rate,JJ,negative,very high
write-off,JJ,negative,median
dumbest,JJ,negative,max
best,JJ,positive,max
better,JJ,positive,high
high,JJ,,increase
big,JJ,positive,median
hard,JJ,negative,median
less,JJ,,decrease
basic,JJ,positive,median
huge,JJ,,increase
handy,JJ,positive,median
compatible,JJ,positive,median
accurate,JJ,positive,median
favorite,JJ,positive,max
adequate,JJ,positive,low
durable,JJ,positive,median
bulky,JJ,negative,median
acceptable,JJ,positive,low
intuitive,JJ,positive,median
hot,JJ,positive,median
ideal,JJ,positive,max
absolute,JJ,,increase
noticeable,JJ,positive,low
extensive,JJ,positive,median
frustrating,JJ,negative,median
extreme,JJ,positive,median
minimal,JJ,,decrease
defective,JJ,negative,median
brief,JJ,positive,median
efficient,JJ,positive,median
needless,JJ,negative,median
enjoyable,JJ,positive,median
loose,JJ,negative,median
critical,JJ,positive,median
fabulous,JJ,positive,high
functional,JJ,positive,low
cumbersome,JJ,negative,median
memorable,JJ,positive,median
central,JJ,positive,median
disturbing,JJ,negative,median
essential,JJ,positive,high
frustrated,JJ,negative,median
cinematic,JJ,positive,median
mad,JJ,negative,median
optimal,JJ,positive,median
lousy,JJ,negative,median
fragile,JJ,negative,median
astounding,JJ,positive,high
innocent,JJ,positive,median
competitive,JJ,positive,median
independent,JJ,positive,median
inadequate,JJ,negative,median
inconvenient,JJ,negative,median
comprehensive,JJ,positive,median
crucial,JJ,positive,high
outrageous,JJ,negative,median
lazy,JJ,negative,median
outdated,JJ,negative,median
lengthy,JJ,negative,median
artificial,JJ,negative,median
finicky,JJ,negative,median
deadly,JJ,positive,median
foremost,JJ,positive,median
jealous,JJ,negative,median
delicate,JJ,positive,median
challenging,JJ,positive,median
infamous,JJ,negative,median
contemporary,JJ,positive,median
bold,JJ,positive,median
bitter,JJ,negative,median
fitting,JJ,positive,low
legendary,JJ,positive,max
messy,JJ,negative,median
lonely,JJ,negative,median
ludicrous,JJ,negative,median
notorious,JJ,negative,median
glaring,JJ,,increase
definitive,JJ,positive,max
desirable,JJ,positive,median
foolproof,JJ,positive,median
mighty,JJ,positive,high
exclusive,JJ,positive,median
knowledgeable,JJ,positive,median
jerky,JJ,negative,median
fussy,JJ,negative,median
inane,JJ,negative,median
aggressive,JJ,negative,median
optimum,JJ,positive,max
impractical,JJ,negative,median
cynical,JJ,negative,median
effortless,JJ,positive,median
cryptic,JJ,negative,median
concise,JJ,positive,median
dazzling,JJ,positive,high
exhaustive,JJ,positive,median
inaccurate,JJ,negative,median
dear,JJ,positive,median
exotic,JJ,positive,median
illegal,JJ,negative,median
melodramatic,JJ,negative,median
irrelevant,JJ,negative,median
faint,JJ,negative,median
inconsistent,JJ,negative,median
horrifying,JJ,negative,high
meaningful,JJ,positive,median
damaging,JJ,negative,median
erotic,JJ,positive,median
dissatisfied,JJ,negative,median
incorrect,JJ,negative,median
controversial,JJ,negative,low
lifelike,JJ,positive,median
blatant,JJ,negative,median
dubious,JJ,negative,median
menacing,JJ,negative,median
misguided,JJ,negative,median
distinctive,JJ,positive,median
insufficient,JJ,negative,median
calm,JJ,positive,median
grateful,JJ,positive,median
indispensable,JJ,positive,max
manic,JJ,positive,median
eclectic,JJ,positive,low
awry,JJ,negative,median
bulkier,JJ,negative,median
mystical,JJ,positive,median
commendable,JJ,positive,median
crummy,JJ,negative,median
gruesome,JJ,negative,median
fictional,JJ,negative,median
level,JJ,positive,median
formal,JJ,positive,median
inappropriate,JJ,negative,median
appalling,JJ,negative,median
impeccable,JJ,positive,high
frantic,JJ,negative,median
irresistible,JJ,positive,high
harmless,JJ,positive,low
discriminating,JJ,positive,median
intrusive,JJ,negative,median
offbeat,JJ,positive,low
cranky,JJ,negative,median
banal,JJ,negative,median
legitimate,JJ,positive,low
famed,JJ,positive,median
functioning,JJ,positive,low
edgy,JJ,positive,median
earnest,JJ,positive,median
classical,JJ,positive,median
inoperable,JJ,negative,median
lush,JJ,positive,median
fundamental,JJ,positive,median
adventurous,JJ,positive,median
inviting,JJ,positive,median
careless,JJ,negative,median
murky,JJ,negative,median
icy,JJ,negative,median
expressive,JJ,positive,median
hopeful,JJ,positive,median
illuminating,JJ,positive,median
disconcerting,JJ,negative,median
enigmatic,JJ,positive,median
inexcusable,JJ,negative,high
deserving,JJ,positive,median
glamorous,JJ,positive,median
drastic,JJ,negative,median
appreciable,JJ,positive,low
gory,JJ,negative,median
cocky,JJ,negative,median
juicy,JJ,positive,median
frivolous,JJ,negative,median
delicious,JJ,positive,median
drab,JJ,negative,median
incoherent,JJ,negative,median
elementary,JJ,negative,median
hostile,JJ,negative,median
lavish,JJ,positive,median
decisive,JJ,positive,median
arbitrary,JJ,negative,median
hazy,JJ,negative,median
ghastly,JJ,negative,high
darned,JJ,negative,median
formidable,JJ,positive,median
articulate,JJ,positive,median
limitless,JJ,positive,median
indifferent,JJ,negative,low
lurid,JJ,negative,median
dumber,JJ,negative,high
incessant,JJ,negative,median
incomplete,JJ,negative,median
imperfect,JJ,negative,median
frenzied,JJ,negative,median
fierce,JJ,positive,median
maddening,JJ,negative,median
homicidal,JJ,negative,median
heavenly,JJ,positive,median
interminable,JJ,negative,high
idyllic,JJ,positive,median
gruff,JJ,negative,low
amoral,JJ,negative,median
infectious,JJ,positive,median
incompatible,JJ,negative,median
inspirational,JJ,positive,median
compulsive,JJ,negative,median
distraught,JJ,negative,median
hardy,JJ,positive,median
dizzy,JJ,negative,median
exhilarating,JJ,positive,median
chaotic,JJ,negative,median
borderline,JJ,negative,low
methodical,JJ,positive,median
devilish,JJ,negative,median
discerning,JJ,positive,median
lasting,JJ,positive,median
ferocious,JJ,positive,median
discouraging,JJ,negative,median
excruciating,JJ,negative,high
exuberant,JJ,positive,high
meaty,JJ,positive,median
imprecise,JJ,negative,median
decorative,JJ,positive,low
barren,JJ,negative,median
conspicuous,JJ,negative,median
destructive,JJ,negative,median
influential,JJ,positive,median
feasible,JJ,positive,low
merciless,JJ,negative,high
agile,JJ,positive,median
novel,JJ,positive,median
invincible,JJ,positive,max
infuriating,JJ,negative,high
fruitless,JJ,negative,median
graceful,JJ,positive,median
quality,JJ,positive,median
unbearable,JJ,negative,median
paranoid,JJ,negative,median
tragic,JJ,negative,median
painful,JJ,negative,median
optimistic,JJ,positive,median
beloved,JJ,positive,median
painless,JJ,positive,median
proud,JJ,positive,median
sleek,JJ,positive,median
sturdy,JJ,positive,median
disabled,JJ,negative,median
prime,JJ,positive,median
speedy,JJ,positive,median
high-resolution,JJ,positive,median
strong,JJ,positive,median
vague,JJ,negative,median
tough,JJ,negative,median
technical,JJ,negative,median
usable,JJ,positive,low
streamlined,JJ,positive,median
utilitarian,JJ,positive,median
understandable,JJ,positive,median
readable,JJ,positive,median
useable,JJ,positive,median
straightforward,JJ,positive,median
versatile,JJ,positive,median
obvious,JJ,positive,median
poorer,JJ,negative,high
disastrous,JJ,negative,median
shocking,JJ,negative,median
noisy,JJ,negative,median
immense,JJ,positive,median
unforgettable,JJ,positive,median
revolutionary,JJ,positive,median
magical,JJ,positive,median
wild,JJ,positive,median
unbelievable,JJ,positive,median
vibrant,JJ,positive,median
major,JJ,positive,median
redundant,JJ,negative,median
social,JJ,negative,median
alien,JJ,negative,median
ordinary,JJ,negative,median
mainstream,JJ,positive,median
unconventional,JJ,positive,median
plentiful,JJ,positive,median
wacky,JJ,positive,median
romantic,JJ,positive,median
worse,JJ,negative,high
worst,JJ,negative,max
sadistic,JJ,negative,median
ruthless,JJ,negative,median
sinister,JJ,negative,median
questionable,JJ,negative,median
suspicious,JJ,negative,median
criminal,JJ,negative,median
spoiled,JJ,negative,median
guilty,JJ,negative,median
violent,JJ,negative,median
religious,JJ,positive,median
reputable,JJ,positive,median
model,JJ,positive,median
responsible,JJ,positive,median
legal,JJ,positive,median
correct,JJ,positive,median
shabby,JJ,negative,median
unacceptable,JJ,negative,median
operational,JJ,positive,low
satisfactory,JJ,positive,low
suitable,JJ,positive,low
reasonable,JJ,positive,low
serviceable,JJ,positive,median
top-quality,JJ,positive,median
presentable,JJ,positive,median
well-made,JJ,positive,median
scenic,JJ,positive,median
rugged,JJ,positive,median
well,JJ,positive,median
realistic,JJ,positive,median
unwilling,JJ,negative,median
idle,JJ,negative,median
reluctant,JJ,negative,median
resistant,JJ,negative,median
late,JJ,negative,median
potent,JJ,positive,median
prompt,JJ,positive,median
serious,JJ,positive,median
key,JJ,positive,median
gay,JJ,negative,median
premium,JJ,positive,median
relevant,JJ,positive,median
golden,JJ,positive,median
precious,JJ,positive,median
modern,JJ,positive,median
unfortunate,JJ,negative,median
moderate,JJ,,decrease
slight,JJ,,decrease
minor,JJ,,decrease
ultra,JJ,,increase
severe,JJ,,increase
ultimate,JJ,,maximize
